date,adults_count,category_id,category_name,group_id,tariff_code,price_rub,raw_price_minor,source,room_type_code,rate_plan_code,service_rph,placement_code
2026-05-16,4,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,84600.00,8460000,travelline,222986,849522|849525,,532687
2026-05-16,4,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,92700.00,9270000,travelline,222986,849522|849525,,532687
2026-05-16,4,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,93255
2026-05-16,4,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,93255
2026-05-16,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251630
2026-05-16,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251630
2026-05-16,4,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,93249
2026-05-16,4,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,93249
2026-05-16,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251623
2026-05-16,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251623
2026-05-16,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291408
2026-05-16,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291408
2026-05-16,5,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,95600.00,9560000,travelline,222986,849522|849525,,153725|532687
2026-05-16,5,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,103700.00,10370000,travelline,222986,849522|849525,,153725|532687
2026-05-16,5,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,93252
2026-05-16,5,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,93252
2026-05-16,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251631
2026-05-16,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251631
2026-05-16,5,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,93246
2026-05-16,5,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,93246
2026-05-16,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251624
2026-05-16,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251624
2026-05-16,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291409
2026-05-16,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291409
2026-05-16,6,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,95600.00,9560000,travelline,222986,849522|849525,,153725|532687
2026-05-16,6,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,103700.00,10370000,travelline,222986,849522|849525,,153725|532687
2026-05-16,6,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,93253
2026-05-16,6,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,93253
2026-05-16,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251632
2026-05-16,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251632
2026-05-16,6,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,62183
2026-05-16,6,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,62183
2026-05-16,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251625
2026-05-16,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251625
2026-05-16,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291404
2026-05-16,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291404
2026-05-17,1,Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),DELUXE,breakfast,37100.00,3710000,travelline,223026,849522|849525,,532783
2026-05-17,1,Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),DELUXE,fullpansion,42400.00,4240000,travelline,223026,849522|849525,,532783
2026-05-17,1,Делюкс с видом на горы/сад (две кровати | трансформируются в одну),Делюкс с видом на горы/сад (две кровати | трансформируются в одну),DELUXE,breakfast,26900.00,2690000,travelline,33568,849522|849525,,62017
2026-05-17,1,Делюкс с видом на горы/сад (две кровати | трансформируются в одну),Делюкс с видом на горы/сад (две кровати | трансформируются в одну),DELUXE,fullpansion,32800.00,3280000,travelline,33568,849522|849525,,62017
2026-05-17,1,Делюкс с видом на горы/сад (одна кровать),Делюкс с видом на горы/сад (одна кровать),DELUXE,breakfast,26900.00,2690000,travelline,33569,849522|849525,,62019
2026-05-17,1,Делюкс с видом на горы/сад (одна кровать),Делюкс с видом на горы/сад (одна кровать),DELUXE,fullpansion,32800.00,3280000,travelline,33569,849522|849525,,62019
2026-05-17,1,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,63500.00,6350000,travelline,222981,849522|849525,,532676
2026-05-17,1,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,70200.00,7020000,travelline,222981,849522|849525,,532676
2026-05-17,1,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,73600.00,7360000,travelline,222986,849522|849525,,532686
2026-05-17,1,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,81700.00,8170000,travelline,222986,849522|849525,,532686
2026-05-17,1,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,breakfast,63800.00,6380000,travelline,125660,849522|849525,,282518
2026-05-17,1,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,fullpansion,74000.00,7400000,travelline,125660,849522|849525,,282518
2026-05-17,1,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,93250
2026-05-17,1,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,93250
2026-05-17,1,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251627
2026-05-17,1,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251627
2026-05-17,1,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,93247
2026-05-17,1,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,93247
2026-05-17,1,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251620
2026-05-17,1,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251620
2026-05-17,1,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291405
2026-05-17,1,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291405
2026-05-17,1,Семейный Люкс с видом на море,Семейный Люкс с видом на море,SUITE,breakfast,48500.00,4850000,travelline,41074,849522|849525,,77750
2026-05-17,1,Семейный Люкс с видом на море,Семейный Люкс с видом на море,SUITE,fullpansion,53600.00,5360000,travelline,41074,849522|849525,,77750
2026-05-17,2,Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),DELUXE,breakfast,42600.00,4260000,travelline,223026,849522|849525,,532784
2026-05-17,2,Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),DELUXE,fullpansion,47900.00,4790000,travelline,223026,849522|849525,,532784
2026-05-17,2,Делюкс с видом на горы/сад (две кровати | трансформируются в одну),Делюкс с видом на горы/сад (две кровати | трансформируются в одну),DELUXE,breakfast,31900.00,3190000,travelline,33568,849522|849525,,61801
2026-05-17,2,Делюкс с видом на горы/сад (две кровати | трансформируются в одну),Делюкс с видом на горы/сад (две кровати | трансформируются в одну),DELUXE,fullpansion,37800.00,3780000,travelline,33568,849522|849525,,61801
2026-05-17,2,Делюкс с видом на горы/сад (одна кровать),Делюкс с видом на горы/сад (одна кровать),DELUXE,breakfast,31900.00,3190000,travelline,33569,849522|849525,,61802
2026-05-17,2,Делюкс с видом на горы/сад (одна кровать),Делюкс с видом на горы/сад (одна кровать),DELUXE,fullpansion,37800.00,3780000,travelline,33569,849522|849525,,61802
2026-05-17,2,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,63500.00,6350000,travelline,222981,849522|849525,,532678
2026-05-17,2,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,70200.00,7020000,travelline,222981,849522|849525,,532678
2026-05-17,2,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,73600.00,7360000,travelline,222986,849522|849525,,532688
2026-05-17,2,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,81700.00,8170000,travelline,222986,849522|849525,,532688
2026-05-17,2,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,breakfast,63800.00,6380000,travelline,125660,849522|849525,,282519
2026-05-17,2,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,fullpansion,74000.00,7400000,travelline,125660,849522|849525,,282519
2026-05-17,2,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,93251
2026-05-17,2,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,93251
2026-05-17,2,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251628
2026-05-17,2,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251628
2026-05-17,2,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,61805
2026-05-17,2,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,61805
2026-05-17,2,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251621
2026-05-17,2,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251621
2026-05-17,2,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291406
2026-05-17,2,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291406
2026-05-17,2,Семейный Люкс с видом на море,Семейный Люкс с видом на море,SUITE,breakfast,48500.00,4850000,travelline,41074,849522|849525,,77751
2026-05-17,2,Семейный Люкс с видом на море,Семейный Люкс с видом на море,SUITE,fullpansion,53600.00,5360000,travelline,41074,849522|849525,,77751
2026-05-17,3,Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),DELUXE,breakfast,53600.00,5360000,travelline,223026,849522|849525,,153752|532784
2026-05-17,3,Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),Делюкс Прайм с видом на море (две кровати | трансформируются в одну | размещение на 6-м этаже),DELUXE,fullpansion,58900.00,5890000,travelline,223026,849522|849525,,153752|532784
2026-05-17,3,Делюкс с видом на горы/сад (две кровати | трансформируются в одну),Делюкс с видом на горы/сад (две кровати | трансформируются в одну),DELUXE,breakfast,41900.00,4190000,travelline,33568,849522|849525,,21612|61801
2026-05-17,3,Делюкс с видом на горы/сад (две кровати | трансформируются в одну),Делюкс с видом на горы/сад (две кровати | трансформируются в одну),DELUXE,fullpansion,47800.00,4780000,travelline,33568,849522|849525,,21612|61801
2026-05-17,3,Делюкс с видом на горы/сад (одна кровать),Делюкс с видом на горы/сад (одна кровать),DELUXE,breakfast,41900.00,4190000,travelline,33569,849522|849525,,21613|61802
2026-05-17,3,Делюкс с видом на горы/сад (одна кровать),Делюкс с видом на горы/сад (одна кровать),DELUXE,fullpansion,47800.00,4780000,travelline,33569,849522|849525,,21613|61802
2026-05-17,3,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,74500.00,7450000,travelline,222981,849522|849525,,532679
2026-05-17,3,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,81200.00,8120000,travelline,222981,849522|849525,,532679
2026-05-17,3,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,84600.00,8460000,travelline,222986,849522|849525,,532689
2026-05-17,3,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,92700.00,9270000,travelline,222986,849522|849525,,532689
2026-05-17,3,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,breakfast,73800.00,7380000,travelline,125660,849522|849525,,282520
2026-05-17,3,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,fullpansion,84000.00,8400000,travelline,125660,849522|849525,,282520
2026-05-17,3,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,61955
2026-05-17,3,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,61955
2026-05-17,3,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251629
2026-05-17,3,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251629
2026-05-17,3,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,93248
2026-05-17,3,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,93248
2026-05-17,3,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251622
2026-05-17,3,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251622
2026-05-17,3,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291407
2026-05-17,3,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291407
2026-05-17,3,Семейный Люкс с видом на море,Семейный Люкс с видом на море,SUITE,breakfast,58500.00,5850000,travelline,41074,849522|849525,,21761|77751
2026-05-17,3,Семейный Люкс с видом на море,Семейный Люкс с видом на море,SUITE,fullpansion,63600.00,6360000,travelline,41074,849522|849525,,21761|77751
2026-05-17,4,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,74500.00,7450000,travelline,222981,849522|849525,,532677
2026-05-17,4,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,81200.00,8120000,travelline,222981,849522|849525,,532677
2026-05-17,4,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,84600.00,8460000,travelline,222986,849522|849525,,532687
2026-05-17,4,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,92700.00,9270000,travelline,222986,849522|849525,,532687
2026-05-17,4,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,breakfast,73800.00,7380000,travelline,125660,849522|849525,,282521
2026-05-17,4,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,fullpansion,84000.00,8400000,travelline,125660,849522|849525,,282521
2026-05-17,4,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,93255
2026-05-17,4,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,93255
2026-05-17,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251630
2026-05-17,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251630
2026-05-17,4,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,93249
2026-05-17,4,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,93249
2026-05-17,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251623
2026-05-17,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251623
2026-05-17,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291408
2026-05-17,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291408
2026-05-17,4,Семейный Люкс с видом на море,Семейный Люкс с видом на море,SUITE,breakfast,58500.00,5850000,travelline,41074,849522|849525,,21761|77751
2026-05-17,4,Семейный Люкс с видом на море,Семейный Люкс с видом на море,SUITE,fullpansion,63600.00,6360000,travelline,41074,849522|849525,,21761|77751
2026-05-17,5,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,85500.00,8550000,travelline,222981,849522|849525,,153722|532677
2026-05-17,5,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,92200.00,9220000,travelline,222981,849522|849525,,153722|532677
2026-05-17,5,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,95600.00,9560000,travelline,222986,849522|849525,,153725|532687
2026-05-17,5,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,103700.00,10370000,travelline,222986,849522|849525,,153725|532687
2026-05-17,5,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,breakfast,83800.00,8380000,travelline,125660,849522|849525,,282521|87578
2026-05-17,5,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,fullpansion,94000.00,9400000,travelline,125660,849522|849525,,282521|87578
2026-05-17,5,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,93252
2026-05-17,5,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,93252
2026-05-17,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251631
2026-05-17,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251631
2026-05-17,5,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,93246
2026-05-17,5,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,93246
2026-05-17,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251624
2026-05-17,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251624
2026-05-17,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291409
2026-05-17,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291409
2026-05-17,6,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,85500.00,8550000,travelline,222981,849522|849525,,153722|532677
2026-05-17,6,Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на горы/сад (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,92200.00,9220000,travelline,222981,849522|849525,,153722|532677
2026-05-17,6,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,breakfast,95600.00,9560000,travelline,222986,849522|849525,,153725|532687
2026-05-17,6,Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),Коннект Делюкс Прайм с видом на море (два смежных номера | размещение на 6-м этаже),DELUXE,fullpansion,103700.00,10370000,travelline,222986,849522|849525,,153725|532687
2026-05-17,6,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,breakfast,83800.00,8380000,travelline,125660,849522|849525,,282521|87578
2026-05-17,6,Коннект Делюкс с видом на море (два смежных номера),Коннект Делюкс с видом на море (два смежных номера),DELUXE,fullpansion,94000.00,9400000,travelline,125660,849522|849525,,282521|87578
2026-05-17,6,Президентская Вилла,Президентская Вилла,VILLA,breakfast,454700.00,45470000,travelline,33641,851329|851363,,93253
2026-05-17,6,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,504600.00,50460000,travelline,33641,851329|851363,,93253
2026-05-17,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,403700.00,40370000,travelline,113648,851329|851363,,251632
2026-05-17,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,454800.00,45480000,travelline,113648,851329|851363,,251632
2026-05-17,6,Семейная Вилла,Семейная Вилла,VILLA,breakfast,232000.00,23200000,travelline,33572,851329|851363,,62183
2026-05-17,6,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,252900.00,25290000,travelline,33572,851329|851363,,62183
2026-05-17,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,272600.00,27260000,travelline,113646,851329|851363,,251625
2026-05-17,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,302800.00,30280000,travelline,113646,851329|851363,,251625
2026-05-17,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,272600.00,27260000,travelline,129428,851329|851363,,291404
2026-05-17,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,302800.00,30280000,travelline,129428,851329|851363,,291404
